run,type,module,name,attrname,attrvalue,value
General-15-20230414-17:11:18-14768,runattr,,,network,Network,
General-15-20230414-17:11:18-14768,runattr,,,processid,14768,
General-15-20230414-17:11:18-14768,runattr,,,repetition,15,
General-15-20230414-17:11:18-14768,runattr,,,replication,#15,
General-15-20230414-17:11:18-14768,runattr,,,resultdir,results,
General-15-20230414-17:11:18-14768,runattr,,,runnumber,15,
General-15-20230414-17:11:18-14768,runattr,,,seedset,15,
General-15-20230414-17:11:18-14768,config,,,sim-time-limit,1000s,
General-15-20230414-17:11:18-14768,config,,,network,Network,
General-15-20230414-17:11:18-14768,config,,,config-recording,all,
General-15-20230414-17:11:18-14768,config,,,repeat,20,
General-15-20230414-17:11:18-14768,config,,,**.scalar-recording,true,
General-15-20230414-17:11:18-14768,config,,,**.S1.interArrivalTime,exponential(0.5s),
General-15-20230414-17:11:18-14768,config,,,**.S2.interArrivalTime,exponential(0.33s),
General-15-20230414-17:11:18-14768,config,,,**.servente.serviceTime,exponential(100.0s),
General-15-20230414-17:11:18-14768,config,,,**.servente.serviceTime_2,exponential(0.25s),
General-15-20230414-17:11:18-14768,config,,,**.servente.switchOverTime,exponential(0.2s),
General-15-20230414-17:11:18-14768,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-15-20230414-17:11:18-14768,config,,,**.first.capacity,10,
General-15-20230414-17:11:18-14768,config,,,**.second.capacity,-1,
General-15-20230414-17:11:18-14768,config,,,**.first.Threshold,10,
General-15-20230414-17:11:18-14768,config,,,**.second.Threshold,3,
General-17-20230414-17:11:18-10940,runattr,,,configname,General,
General-17-20230414-17:11:18-10940,runattr,,,datetime,20230414-17:11:18,
General-17-20230414-17:11:18-10940,runattr,,,datetimef,20230414-171118,
General-17-20230414-17:11:18-10940,runattr,,,experiment,General,
General-17-20230414-17:11:18-10940,runattr,,,inifile,omnetpp.ini,
